unit_id,date_sold,post_code,unit_price,property_type,bedrooms
25863,2014-07-04,2612,517000,unit,2
25864,2014-07-05,2612,810000,unit,3
25865,2014-07-09,2612,323000,unit,1
25866,2014-07-09,2602,340000,unit,2
25867,2014-07-09,2617,367500,unit,1
25868,2014-07-10,2602,345000,unit,2
25869,2014-07-10,2602,365000,unit,2
25870,2014-07-10,2900,415500,unit,2
25871,2014-07-11,2603,460000,unit,2
25872,2014-07-14,2603,470000,unit,2
25873,2014-07-14,2604,485000,unit,1
25874,2014-07-15,2604,850000,unit,3
25875,2014-07-16,2603,320000,unit,2
25876,2014-07-16,2612,722500,unit,4
25877,2014-07-17,2912,320000,unit,2
25878,2014-07-21,2604,395000,unit,1
25879,2014-07-21,2602,460000,unit,2
25880,2014-07-22,2602,315000,unit,2
25881,2014-07-22,2913,366000,unit,2
25882,2014-07-24,2612,315000,unit,2
25883,2014-07-24,2601,540000,unit,2
25884,2014-07-25,2604,446000,unit,2
25885,2014-07-28,2604,463000,unit,3
25886,2014-07-28,2600,750000,unit,2
25887,2014-07-30,2900,417000,unit,2
25888,2014-07-31,2617,397000,unit,2
25889,2014-07-31,2617,729000,unit,5
25890,2014-08-01,2617,286000,unit,1
25891,2014-08-01,2612,350000,unit,1
25892,2014-08-05,2617,348800,unit,2
25893,2014-08-06,2607,220000,unit,2
25894,2014-08-06,2602,240000,unit,2
25895,2014-08-06,2602,322500,unit,2
25896,2014-08-07,2612,442000,unit,2
25897,2014-08-08,2604,455000,unit,2
25898,2014-08-08,2603,512500,unit,2
25899,2014-08-11,2605,216000,unit,1
25900,2014-08-11,2617,229000,unit,1
25901,2014-08-11,2913,404900,unit,3
25902,2014-08-13,2900,336500,unit,1
25903,2014-08-13,2602,470000,unit,2
25904,2014-08-13,2600,650000,unit,3
25905,2014-08-18,2612,307500,unit,1
25906,2014-08-19,2612,380000,unit,2
25907,2014-08-19,2612,381000,unit,1
25908,2014-08-19,2602,475000,unit,2
25909,2014-08-20,2905,302000,unit,2
25910,2014-08-20,2602,476000,unit,2
25911,2014-08-26,2617,200000,unit,1
25912,2014-08-26,2604,530000,unit,2
25913,2014-08-26,2601,580000,unit,1
25914,2014-08-27,2607,310000,unit,2
25915,2014-08-27,2617,315000,unit,1
25916,2014-08-28,2612,525000,unit,3
25917,2014-08-29,2612,95000,unit,1
25918,2014-08-29,2606,320000,unit,2
25919,2014-08-29,2600,575000,unit,2
25920,2014-09-01,2602,530000,unit,2
25921,2014-09-03,2602,285000,unit,2
25922,2014-09-03,2606,287500,unit,2
25923,2014-09-05,2606,296000,unit,2
25924,2014-09-05,2601,505000,unit,2
25925,2014-09-06,2603,675000,unit,2
25926,2014-09-09,2607,270000,unit,2
25927,2014-09-09,2602,420000,unit,2
25928,2014-09-12,2612,345000,unit,1
25929,2014-09-15,2602,336000,unit,2
25930,2014-09-15,2913,337000,unit,2
25931,2014-09-16,2617,300000,unit,1
25932,2014-09-17,2617,276000,unit,1
25933,2014-09-17,2612,449000,unit,3
25934,2014-09-17,2606,648000,unit,3
25935,2014-09-18,2612,400000,unit,2
25936,2014-09-20,2601,935000,unit,3
25937,2014-09-22,2602,279950,unit,1
25938,2014-09-22,2604,492500,unit,1
25939,2014-09-25,2903,334000,unit,2
25940,2014-09-25,2603,353000,unit,2
25941,2014-09-25,2601,425000,unit,2
25942,2014-09-26,2600,365000,unit,1
25943,2014-09-26,2612,443000,unit,2
25944,2014-09-26,2603,765000,unit,3
25945,2014-09-30,2603,755000,unit,3
25946,2014-10-01,2602,295000,unit,2
25947,2014-10-01,2601,360000,unit,1
25948,2014-10-01,2612,400000,unit,2
25949,2014-10-01,2604,575500,unit,3
25950,2014-10-03,2612,487000,unit,3
25951,2014-10-07,2603,1007000,unit,3
25952,2014-10-08,2913,360000,unit,3
25953,2014-10-09,2602,455000,unit,2
25954,2014-10-09,2604,966000,unit,3
25955,2014-10-10,2612,408000,unit,2
25956,2014-10-13,2615,498000,unit,4
25957,2014-10-14,2600,400000,unit,1
25958,2014-10-14,2604,400000,unit,2
25959,2014-10-14,2601,502500,unit,1
25960,2014-10-15,2914,417000,unit,3
25961,2014-10-15,2604,419000,unit,1
25962,2014-10-15,2904,455000,unit,3
25963,2014-10-15,2605,560000,unit,3
25964,2014-10-15,2600,825000,unit,2
25965,2014-10-16,2612,470000,unit,2
25966,2014-10-17,2617,346000,unit,2
25967,2014-10-17,2606,350000,unit,1
25968,2014-10-21,2602,418000,unit,2
25969,2014-10-21,2604,490000,unit,2
25970,2014-10-22,2611,350000,unit,2
25971,2014-10-23,2900,405000,unit,3
25972,2014-10-24,2601,603000,unit,2
25973,2014-10-24,2604,1160000,unit,2
25974,2014-10-27,2603,325000,unit,2
25975,2014-10-27,2617,375000,unit,2
25976,2014-10-27,2612,448000,unit,2
25977,2014-10-29,2603,265000,unit,1
25978,2014-10-29,2604,350000,unit,2
25979,2014-10-29,2612,395000,unit,2
25980,2014-10-30,2603,427000,unit,2
25981,2014-11-01,2606,832500,unit,3
25982,2014-11-01,2605,1220000,unit,5
25983,2014-11-04,2604,900000,unit,3
25984,2014-11-05,2604,465000,unit,1
25985,2014-11-05,2603,488500,unit,2
25986,2014-11-05,2603,655500,unit,2
25987,2014-11-06,2611,265000,unit,2
25988,2014-11-06,2604,485000,unit,1
25989,2014-11-06,2612,527000,unit,2
25990,2014-11-07,2617,450000,unit,3
25991,2014-11-07,2604,482500,unit,2
25992,2014-11-10,2602,320900,unit,1
25993,2014-11-10,2612,419000,unit,1
25994,2014-11-10,2604,510000,unit,2
25995,2014-11-10,2612,550000,unit,3
25996,2014-11-11,2606,198000,unit,1
25997,2014-11-11,2604,590000,unit,3
25998,2014-11-11,2612,809950,unit,2
25999,2014-11-12,2602,325000,unit,1
26000,2014-11-12,2612,800000,unit,3
26001,2014-11-13,2617,270000,unit,1
26002,2014-11-14,2617,407000,unit,3
26003,2014-11-15,2600,388000,unit,2
26004,2014-11-17,2612,385000,unit,2
26005,2014-11-20,2606,268000,unit,1
26006,2014-11-20,2612,450000,unit,2
26007,2014-11-20,2601,460000,unit,2
26008,2014-11-21,2601,424000,unit,1
26009,2014-11-21,2612,462500,unit,2
26010,2014-11-22,2601,685000,unit,2
26011,2014-11-22,2604,710000,unit,3
26012,2014-11-24,2617,300000,unit,1
26013,2014-11-24,2900,333500,unit,1
26014,2014-11-24,2617,372500,unit,2
26015,2014-11-24,2617,440000,unit,3
26016,2014-11-24,2604,580000,unit,3
26017,2014-11-25,2602,412000,unit,2
26018,2014-11-25,2612,595000,unit,2
26019,2014-11-28,2612,390000,unit,1
26020,2014-11-29,2604,675000,unit,2
26021,2014-12-01,2902,265000,unit,2
26022,2014-12-01,2607,298000,unit,2
26023,2014-12-02,2606,333000,unit,1
26024,2014-12-02,2602,339000,unit,2
26025,2014-12-03,2604,695000,unit,2
26026,2014-12-03,2604,1350000,unit,2
26027,2014-12-04,2617,273350,unit,1
26028,2014-12-04,2603,410000,unit,2
26029,2014-12-05,2614,280000,unit,3
26030,2014-12-08,2614,227000,unit,2
26031,2014-12-08,2606,355000,unit,2
26032,2014-12-08,2606,450000,unit,2
26033,2014-12-09,2607,170000,unit,1
26034,2014-12-09,2614,229000,unit,2
26035,2014-12-09,2603,451000,unit,2
26036,2014-12-10,2601,378000,unit,1
26037,2014-12-10,2612,402250,unit,2
26038,2014-12-11,2605,215000,unit,1
26039,2014-12-11,2602,537000,unit,2
26040,2014-12-12,2604,358000,unit,2
26041,2014-12-14,2604,425000,unit,2
26042,2014-12-15,2606,260000,unit,1
26043,2014-12-15,2900,465750,unit,3
26044,2014-12-16,2606,226000,unit,2
26045,2014-12-16,2606,330000,unit,2
26046,2014-12-16,2604,520000,unit,3
26047,2014-12-17,2602,306500,unit,2
26048,2014-12-17,2612,435000,unit,2
26049,2014-12-17,2601,599000,unit,2
26050,2014-12-18,2612,85000,unit,1
26051,2014-12-18,2604,630000,unit,2
26052,2014-12-18,2612,640000,unit,3
26053,2014-12-19,2612,320000,unit,1
26054,2014-12-19,2612,490000,unit,2
26055,2014-12-22,2617,330000,unit,2
26056,2014-12-22,2612,333000,unit,1
26057,2014-12-22,2604,380000,unit,2
26058,2014-12-22,2612,483000,unit,2
26059,2014-12-22,2905,620000,unit,4
26060,2014-12-23,2913,319000,unit,2
26061,2014-12-23,2612,422500,unit,2
26062,2014-12-24,2614,374500,unit,3
26063,2015-01-06,2617,369000,unit,2
26064,2015-01-08,2602,347500,unit,1
26065,2015-01-08,2612,585000,unit,1
26066,2015-01-09,2905,365000,unit,3
26067,2015-01-12,2604,380000,unit,2
26068,2015-01-15,2617,260000,unit,1
26069,2015-01-15,2612,337000,unit,1
26070,2015-01-20,2617,315000,unit,1
26071,2015-01-23,2604,405000,unit,2
26072,2015-01-23,2600,750000,unit,2
26073,2015-01-28,2604,520000,unit,2
26074,2015-01-29,2603,375000,unit,1
26075,2015-01-30,2601,321000,unit,2
26076,2015-01-30,2612,328000,unit,1
26077,2015-01-30,2905,390000,unit,3
26078,2015-01-31,2617,355000,unit,2
26079,2015-02-02,2606,250000,unit,1
26080,2015-02-02,2612,387500,unit,1
26081,2015-02-03,2601,309900,unit,1
26082,2015-02-03,2602,317000,unit,2
26083,2015-02-03,2612,435000,unit,2
26084,2015-02-04,2603,486000,unit,3
26085,2015-02-04,2913,510000,unit,3
26086,2015-02-04,2603,539000,unit,2
26087,2015-02-05,2617,406000,unit,2
26088,2015-02-05,2612,415000,unit,2
26089,2015-02-05,2601,505000,unit,1
26090,2015-02-05,2600,518000,unit,1
26091,2015-02-06,2606,209000,unit,1
26092,2015-02-06,2617,367000,unit,2
26093,2015-02-06,2601,540000,unit,2
26094,2015-02-07,2607,360000,unit,1
26095,2015-02-09,2617,310000,unit,1
26096,2015-02-10,2617,383000,unit,2
26097,2015-02-10,2604,415000,unit,2
26098,2015-02-10,2612,515000,unit,3
26099,2015-02-10,2605,530000,unit,3
26100,2015-02-11,2604,455000,unit,2
26101,2015-02-11,2604,965000,unit,3
26102,2015-02-12,2602,210000,unit,1
26103,2015-02-12,2612,410000,unit,2
26104,2015-02-13,2601,390000,unit,1
26105,2015-02-13,2604,430000,unit,2
26106,2015-02-16,2611,305000,unit,3
26107,2015-02-16,2602,312000,unit,1
26108,2015-02-16,2617,357000,unit,2
26109,2015-02-16,2601,549000,unit,1
26110,2015-02-17,2605,555000,unit,3
26111,2015-02-18,2606,267000,unit,2
26112,2015-02-18,2607,310000,unit,2
26113,2015-02-18,2602,398000,unit,3
26114,2015-02-18,2612,479000,unit,2
26115,2015-02-18,2605,545000,unit,3
26116,2015-02-18,2600,585000,unit,2
26117,2015-02-19,2617,255000,unit,1
26118,2015-02-19,2602,336000,unit,2
26119,2015-02-19,2602,342000,unit,2
26120,2015-02-19,2604,605000,unit,3
26121,2015-02-19,2600,685000,unit,2
26122,2015-02-20,2602,213000,unit,1
26123,2015-02-20,2612,640000,unit,2
26124,2015-02-20,2600,725000,unit,2
26125,2015-02-21,2606,360000,unit,2
26126,2015-02-21,2604,1350000,unit,3
26127,2015-02-23,2606,307000,unit,2
26128,2015-02-23,2912,355000,unit,2
26129,2015-02-24,2615,315000,unit,2
26130,2015-02-24,2601,370000,unit,2
26131,2015-02-24,2612,620000,unit,2
26132,2015-02-25,2912,365000,unit,2
26133,2015-02-25,2604,586500,unit,2
26134,2015-02-25,2601,630000,unit,2
26135,2015-02-26,2606,265000,unit,2
26136,2015-02-26,2912,309000,unit,2
26137,2015-02-26,2900,370000,unit,2
26138,2015-02-26,2603,425000,unit,2
26139,2015-02-27,2617,202000,unit,1
26140,2015-02-27,2602,356500,unit,1
26141,2015-02-27,2603,600000,unit,2
26142,2015-03-03,2602,325000,unit,2
26143,2015-03-03,2606,421250,unit,3
26144,2015-03-04,2612,285500,unit,1
26145,2015-03-04,2603,375500,unit,1
26146,2015-03-04,2612,425000,unit,2
26147,2015-03-04,2603,470000,unit,2
26148,2015-03-05,2612,350000,unit,1
26149,2015-03-05,2606,352500,unit,2
26150,2015-03-05,2612,430000,unit,2
26151,2015-03-05,2612,626500,unit,2
26152,2015-03-05,2604,1350000,unit,3
26153,2015-03-06,2603,325000,unit,1
26154,2015-03-06,2617,345000,unit,3
26155,2015-03-07,2604,870000,unit,3
26156,2015-03-10,2614,387000,unit,2
26157,2015-03-10,2600,899900,unit,3
26158,2015-03-11,2601,487500,unit,2
26159,2015-03-11,2604,520000,unit,3
26160,2015-03-12,2604,471000,unit,2
26161,2015-03-13,2612,390000,unit,2
26162,2015-03-14,2600,881000,unit,3
26163,2015-03-15,2612,470000,unit,1
26164,2015-03-16,2602,278000,unit,1
26165,2015-03-16,2612,455000,unit,2
26166,2015-03-17,2602,195000,unit,1
26167,2015-03-17,2601,380000,unit,2
26168,2015-03-17,2611,505000,unit,3
26169,2015-03-17,2611,550000,unit,3
26170,2015-03-19,2604,590000,unit,2
26171,2015-03-20,2612,326000,unit,1
26172,2015-03-20,2604,480000,unit,1
26173,2015-03-20,2604,590000,unit,2
26174,2015-03-20,2604,628000,unit,2
26175,2015-03-23,2602,352500,unit,1
26176,2015-03-23,2612,496000,unit,3
26177,2015-03-24,2607,285000,unit,2
26178,2015-03-24,2612,300000,unit,1
26179,2015-03-25,2604,750000,unit,4
26180,2015-03-26,2612,639000,unit,3
26181,2015-03-26,2604,1575000,unit,3
26182,2015-03-27,2912,280000,unit,1
26183,2015-03-27,2612,365000,unit,1
26184,2015-03-27,2612,415000,unit,2
26185,2015-03-27,2604,499000,unit,2
26186,2015-03-28,2606,255000,unit,1
26187,2015-03-30,2606,265000,unit,2
26188,2015-03-30,2612,540000,unit,2
26189,2015-03-31,2604,390000,unit,1
26190,2015-04-02,2612,444000,unit,2
26191,2015-04-08,2604,574900,unit,3
26192,2015-04-09,2602,353000,unit,1
26193,2015-04-09,2604,422000,unit,2
26194,2015-04-09,2601,550000,unit,2
26195,2015-04-10,2612,375000,unit,1
26196,2015-04-10,2913,645000,unit,4
26197,2015-04-11,2607,460000,unit,3
26198,2015-04-13,2900,399000,unit,2
26199,2015-04-14,2612,320000,unit,1
26200,2015-04-14,2603,475000,unit,2
26201,2015-04-15,2604,472500,unit,2
26202,2015-04-16,2602,529000,unit,2
26203,2015-04-17,2606,268000,unit,1
26204,2015-04-17,2914,280000,unit,1
26205,2015-04-17,2911,375000,unit,2
26206,2015-04-20,2912,260000,unit,1
26207,2015-04-20,2913,264900,unit,2
26208,2015-04-20,2606,315000,unit,0
26209,2015-04-20,2606,330000,unit,2
26210,2015-04-20,2604,995000,unit,3
26211,2015-04-21,2913,385000,unit,3
26212,2015-04-22,2912,262000,unit,1
26213,2015-04-22,2617,362500,unit,2
26214,2015-04-22,2602,420000,unit,2
26215,2015-04-22,2604,432500,unit,3
26216,2015-04-22,2601,482500,unit,2
26217,2015-04-23,2602,390000,unit,2
26218,2015-04-24,2617,346000,unit,1
26219,2015-04-24,2617,367000,unit,2
26220,2015-04-24,2602,468000,unit,2
26221,2015-04-27,2614,275000,unit,1
26222,2015-04-27,2612,790000,unit,3
26223,2015-04-28,2606,467500,unit,2
26224,2015-04-28,2612,470000,unit,2
26225,2015-04-28,2612,478000,unit,2
26226,2015-04-28,2601,690000,unit,2
26227,2015-04-29,2606,245000,unit,1
26228,2015-04-29,2617,350000,unit,2
26229,2015-04-29,2601,365000,unit,1
26230,2015-04-29,2600,835000,unit,2
26231,2015-04-29,2604,1400000,unit,3
26232,2015-04-30,2900,280000,unit,1
26233,2015-04-30,2612,287500,unit,1
26234,2015-05-01,2612,520000,unit,2
26235,2015-05-04,2606,265000,unit,2
26236,2015-05-04,2603,306000,unit,1
26237,2015-05-04,2617,355000,unit,2
26238,2015-05-05,2607,295000,unit,2
26239,2015-05-05,2612,480000,unit,2
26240,2015-05-06,2617,470000,unit,3
26241,2015-05-07,2614,255000,unit,2
26242,2015-05-07,2612,369000,unit,1
26243,2015-05-08,2913,277300,unit,1
26244,2015-05-08,2606,480000,unit,2
26245,2015-05-09,2607,625000,unit,4
26246,2015-05-11,2612,465000,unit,2
26247,2015-05-11,2603,501000,unit,2
26248,2015-05-11,2617,550000,unit,2
26249,2015-05-12,2603,318000,unit,1
26250,2015-05-12,2604,405000,unit,1
26251,2015-05-13,2900,365000,unit,2
26252,2015-05-13,2604,460000,unit,2
26253,2015-05-13,2604,955000,unit,3
26254,2015-05-14,2914,260000,unit,1
26255,2015-05-14,2602,325000,unit,2
26256,2015-05-15,2612,341000,unit,1
26257,2015-05-18,2612,490000,unit,2
26258,2015-05-19,2611,200000,unit,1
26259,2015-05-19,2614,285000,unit,3
26260,2015-05-19,2903,413000,unit,3
26261,2015-05-20,2602,230000,unit,1
26262,2015-05-20,2614,325000,unit,1
26263,2015-05-21,2606,277777,unit,2
26264,2015-05-21,2602,340000,unit,2
26265,2015-05-21,2604,383500,unit,2
26266,2015-05-21,2603,405000,unit,2
26267,2015-05-21,2604,455000,unit,2
26268,2015-05-21,2601,700000,unit,2
26269,2015-05-22,2617,280000,unit,2
26270,2015-05-22,2914,315000,unit,2
26271,2015-05-25,2614,220000,unit,2
26272,2015-05-25,2602,245000,unit,1
26273,2015-05-25,2612,262000,unit,1
26274,2015-05-25,2606,270000,unit,1
26275,2015-05-25,2617,280000,unit,1
26276,2015-05-25,2602,329950,unit,1
26277,2015-05-25,2617,353000,unit,2
26278,2015-05-25,2900,410000,unit,2
26279,2015-05-25,2600,425000,unit,1
26280,2015-05-25,2604,618000,unit,2
26281,2015-05-27,2900,390000,unit,2
26282,2015-05-28,2614,417500,unit,2
26283,2015-05-28,2604,550000,unit,2
26284,2015-05-29,2601,1215000,unit,3
26285,2015-06-01,2606,270000,unit,2
26286,2015-06-01,2617,365000,unit,2
26287,2015-06-01,2605,570000,unit,3
26288,2015-06-01,2600,605000,unit,2
26289,2015-06-02,2612,495000,unit,2
26290,2015-06-02,2612,568000,unit,0
26291,2015-06-04,2612,370000,unit,1
26292,2015-06-04,2604,418000,unit,2
26293,2015-06-05,2602,328000,unit,2
26294,2015-06-05,2604,380000,unit,2
26295,2015-06-05,2604,595000,unit,2
26296,2015-06-05,2604,680000,unit,2
26297,2015-06-06,2602,445000,unit,2
26298,2015-06-09,2600,406500,unit,1
26299,2015-06-10,2913,399000,unit,3
26300,2015-06-10,2612,455000,unit,2
26301,2015-06-11,2612,367000,unit,1
26302,2015-06-11,2603,400000,unit,2
26303,2015-06-11,2602,612500,unit,3
26304,2015-06-15,2913,242250,unit,1
26305,2015-06-16,2602,234000,unit,1
26306,2015-06-18,2604,482500,unit,1
26307,2015-06-19,2602,471000,unit,2
26308,2015-06-19,2605,576000,unit,3
26309,2015-06-19,2604,679000,unit,2
26310,2015-06-22,2905,415000,unit,3
26311,2015-06-23,2603,302500,unit,1
26312,2015-06-23,2604,382500,unit,2
26313,2015-06-23,2600,515000,unit,1
26314,2015-06-25,2606,245000,unit,1
26315,2015-06-25,2604,360000,unit,1
26316,2015-06-25,2617,390000,unit,2
26317,2015-06-26,2911,250000,unit,1
26318,2015-06-26,2605,270000,unit,2
26319,2015-06-26,2900,285000,unit,1
26320,2015-06-26,2602,338000,unit,1
26321,2015-06-26,2617,350000,unit,2
26322,2015-06-26,2600,445000,unit,1
26323,2015-06-27,2604,940000,unit,3
26324,2015-06-29,2604,356500,unit,2
26325,2015-06-30,2612,341681,unit,1
26326,2015-06-30,2612,600000,unit,2
26327,2015-06-30,2600,785000,unit,2
26328,2015-07-01,2601,435000,unit,1
26329,2015-07-01,2604,599000,unit,2
26330,2015-07-02,2607,210000,unit,1
26331,2015-07-02,2606,310000,unit,1
26332,2015-07-02,2617,365000,unit,2
26333,2015-07-03,2602,269000,unit,1
26334,2015-07-03,2617,365000,unit,2
26335,2015-07-03,2603,416500,unit,2
26336,2015-07-04,2603,495000,unit,2
26337,2015-07-06,2602,260000,unit,1
26338,2015-07-06,2617,275000,unit,2
26339,2015-07-06,2911,285000,unit,1
26340,2015-07-06,2617,470000,unit,3
26341,2015-07-07,2602,395000,unit,2
26342,2015-07-08,2605,560000,unit,3
26343,2015-07-08,2604,578000,unit,3
26344,2015-07-08,2600,655000,unit,2
26345,2015-07-10,2617,278000,unit,2
26346,2015-07-10,2612,410000,unit,2
26347,2015-07-10,2612,790000,unit,2
26348,2015-07-13,2905,290000,unit,2
26349,2015-07-13,2617,347500,unit,1
26350,2015-07-13,2600,860000,unit,3
26351,2015-07-14,2620,190000,unit,1
26352,2015-07-16,2600,390000,unit,2
26353,2015-07-17,2603,313000,unit,1
26354,2015-07-17,2604,387000,unit,2
26355,2015-07-17,2601,470000,unit,1
26356,2015-07-17,2602,522000,unit,3
26357,2015-07-20,2604,485000,unit,3
26358,2015-07-22,2603,389900,unit,1
26359,2015-07-22,2600,405000,unit,1
26360,2015-07-22,2604,625000,unit,2
26361,2015-07-23,2612,525000,unit,2
26362,2015-07-24,2615,275000,unit,2
26363,2015-07-24,2912,337500,unit,2
26364,2015-07-24,2617,420256,unit,2
26365,2015-07-24,2602,482500,unit,2
26366,2015-07-28,2604,369000,unit,2
26367,2015-07-28,2612,465000,unit,2
26368,2015-07-28,2612,540000,unit,3
26369,2015-07-29,2611,252500,unit,2
26370,2015-07-29,2617,389000,unit,3
26371,2015-07-29,2612,465000,unit,2
26372,2015-07-30,2602,256500,unit,1
26373,2015-07-30,2601,585000,unit,1
26374,2015-07-31,2614,298000,unit,1
26375,2015-07-31,2612,310000,unit,1
26376,2015-07-31,2612,365000,unit,2
26377,2015-07-31,2604,507000,unit,2
26378,2015-08-03,2603,515000,unit,2
26379,2015-08-04,2617,307000,unit,2
26380,2015-08-04,2612,369500,unit,1
26381,2015-08-04,2603,370000,unit,1
26382,2015-08-05,2601,395000,unit,1
26383,2015-08-05,2604,395000,unit,1
26384,2015-08-06,2605,275000,unit,2
26385,2015-08-06,2615,439000,unit,3
26386,2015-08-06,2612,675000,unit,3
26387,2015-08-07,2612,350000,unit,2
26388,2015-08-10,2611,257000,unit,2
26389,2015-08-10,2603,360000,unit,2
26390,2015-08-11,2612,595000,unit,2
26391,2015-08-12,2617,340000,unit,1
26392,2015-08-12,2913,386000,unit,2
26393,2015-08-12,2612,445000,unit,2
26394,2015-08-13,2900,365000,unit,2
26395,2015-08-13,2612,380000,unit,1
26396,2015-08-14,2615,225000,unit,1
26397,2015-08-14,2617,272000,unit,1
26398,2015-08-14,2612,358000,unit,1
26399,2015-08-14,2604,886200,unit,2
26400,2015-08-15,2604,520000,unit,2
26401,2015-08-17,2900,295000,unit,2
26402,2015-08-17,2603,390000,unit,3
26403,2015-08-17,2604,650000,unit,3
26404,2015-08-18,2617,295000,unit,1
26405,2015-08-18,2602,315000,unit,2
26406,2015-08-18,2617,322000,unit,1
26407,2015-08-18,2612,348500,unit,1
26408,2015-08-18,2606,369900,unit,1
26409,2015-08-18,2612,401000,unit,2
26410,2015-08-18,2604,496000,unit,2
26411,2015-08-19,2612,330000,unit,1
26412,2015-08-19,2601,409000,unit,2
26413,2015-08-20,2602,220000,unit,1
26414,2015-08-20,2604,427000,unit,2
26415,2015-08-21,2615,305000,unit,2
26416,2015-08-21,2612,530000,unit,2
26417,2015-08-24,2617,242500,unit,1
26418,2015-08-24,2602,310700,unit,2
26419,2015-08-24,2914,355000,unit,2
26420,2015-08-25,2913,269000,unit,1
26421,2015-08-25,2604,415000,unit,2
26422,2015-08-26,2603,392500,unit,2
26423,2015-08-27,2617,321000,unit,2
26424,2015-08-27,2604,369000,unit,1
26425,2015-08-27,2612,530000,unit,2
26426,2015-08-28,2602,330000,unit,2
26427,2015-08-31,2912,289000,unit,2
26428,2015-08-31,2604,740000,unit,3
26429,2015-09-01,2607,168500,unit,1
26430,2015-09-01,2601,375000,unit,1
26431,2015-09-01,2612,485000,unit,2
26432,2015-09-01,2612,489000,unit,2
26433,2015-09-02,2603,455000,unit,2
26434,2015-09-02,2603,459000,unit,1
26435,2015-09-03,2617,445000,unit,2
26436,2015-09-03,2617,448000,unit,3
26437,2015-09-04,2606,272000,unit,2
26438,2015-09-04,2602,325000,unit,2
26439,2015-09-04,2603,605000,unit,2
26440,2015-09-07,2905,285000,unit,2
26441,2015-09-07,2603,360000,unit,2
26442,2015-09-08,2603,225000,unit,1
26443,2015-09-08,2602,342000,unit,2
26444,2015-09-09,2617,317500,unit,1
26445,2015-09-09,2617,390000,unit,2
26446,2015-09-09,2604,450000,unit,2
26447,2015-09-09,2612,470000,unit,2
26448,2015-09-10,2612,338000,unit,1
26449,2015-09-10,2617,374000,unit,2
26450,2015-09-11,2615,275000,unit,2
26451,2015-09-11,2913,288000,unit,2
26452,2015-09-11,2617,522000,unit,3
26453,2015-09-11,2606,740000,unit,3
26454,2015-09-14,2617,428000,unit,3
26455,2015-09-15,2612,355000,unit,1
26456,2015-09-15,2612,532500,unit,3
26457,2015-09-16,2612,323000,unit,1
26458,2015-09-16,2612,459000,unit,2
26459,2015-09-17,2611,295000,unit,2
26460,2015-09-17,2612,625000,unit,2
26461,2015-09-18,2617,349000,unit,2
26462,2015-09-18,2603,565500,unit,2
26463,2015-09-18,2604,585000,unit,3
26464,2015-09-18,2601,875000,unit,3
26465,2015-09-19,2603,1430000,unit,4
26466,2015-09-21,2606,225500,unit,2
26467,2015-09-21,2604,401000,unit,2
26468,2015-09-22,2606,310000,unit,3
26469,2015-09-22,2604,436500,unit,3
26470,2015-09-22,2612,465000,unit,2
26471,2015-09-24,2602,267500,unit,1
26472,2015-09-24,2604,452500,unit,3
26473,2015-09-24,2604,599000,unit,1
26474,2015-09-25,2617,432500,unit,3
26475,2015-09-25,2612,455000,unit,2
26476,2015-09-30,2601,380000,unit,1
26477,2015-10-01,2606,225000,unit,2
26478,2015-10-01,2606,307000,unit,1
26479,2015-10-01,2602,320000,unit,1
26480,2015-10-01,2612,325000,unit,1
26481,2015-10-01,2602,400000,unit,2
26482,2015-10-02,2612,440000,unit,2
26483,2015-10-05,2604,390000,unit,2
26484,2015-10-08,2607,275000,unit,2
26485,2015-10-09,2614,273000,unit,1
26486,2015-10-09,2606,295000,unit,2
26487,2015-10-09,2602,337500,unit,2
26488,2015-10-09,2603,412500,unit,2
26489,2015-10-09,2604,735000,unit,2
26490,2015-10-10,2607,632500,unit,3
26491,2015-10-12,2913,260000,unit,1
26492,2015-10-12,2601,475000,unit,2
26493,2015-10-13,2602,320000,unit,2
26494,2015-10-13,2612,660000,unit,2
26495,2015-10-13,2612,685000,unit,2
26496,2015-10-16,2617,256000,unit,1
26497,2015-10-16,2617,350000,unit,2
26498,2015-10-18,2604,640000,unit,2
26499,2015-10-19,2607,220000,unit,2
26500,2015-10-19,2602,225000,unit,1
26501,2015-10-19,2911,275000,unit,1
26502,2015-10-20,2900,275000,unit,1
26503,2015-10-20,2612,345000,unit,1
26504,2015-10-20,2603,390000,unit,2
26505,2015-10-20,2601,575000,unit,2
26506,2015-10-21,2602,275000,unit,1
26507,2015-10-22,2615,319000,unit,2
26508,2015-10-23,2603,400000,unit,2
26509,2015-10-26,2607,272500,unit,2
26510,2015-10-26,2617,280000,unit,2
26511,2015-10-28,2603,420000,unit,2
26512,2015-10-28,2601,645000,unit,2
26513,2015-10-28,2601,736000,unit,2
26514,2015-10-29,2604,360000,unit,2
26515,2015-10-29,2612,365000,unit,2
26516,2015-10-29,2604,440000,unit,2
26517,2015-10-29,2612,455000,unit,2
26518,2015-10-29,2612,520000,unit,2
26519,2015-10-30,2605,327500,unit,2
26520,2015-10-30,2612,333000,unit,1
26521,2015-10-30,2607,385000,unit,2
26522,2015-10-30,2604,395000,unit,2
26523,2015-10-30,2612,465000,unit,2
26524,2015-10-30,2604,545000,unit,2
26525,2015-10-30,2612,612000,unit,3
26526,2015-10-31,2602,469000,unit,2
